1	1-1-2012:0:0:0	5	70.000000	1999.970667	0.029333	0.000000
2	1-1-2012:0:4:48	5	70.000000	1999.941333	0.029333	0.000000
3	1-1-2012:0:9:36	5	70.000000	1999.912000	0.029333	0.000000
4	1-1-2012:0:14:24	5	70.000000	1999.882667	0.029333	0.000000
5	1-1-2012:0:19:12	5	70.000000	1999.853333	0.029333	0.000000
6	1-1-2012:0:24:0	5	70.000000	1999.824000	0.029333	0.000000
7	1-1-2012:0:28:48	5	70.000000	1999.794667	0.029333	0.000000
8	1-1-2012:0:33:36	5	70.000000	1999.765333	0.029333	0.000000
9	1-1-2012:0:38:24	5	70.000000	1999.736000	0.029333	0.000000
10	1-1-2012:0:43:12	5	70.000000	1999.706667	0.029333	0.000000
11	1-1-2012:0:48:0	5	70.000000	1999.677333	0.029333	0.000000
12	1-1-2012:0:52:48	5	70.000000	1999.648000	0.029333	0.000000
13	1-1-2012:0:57:36	5	70.000000	1999.618667	0.029333	0.000000
14	1-1-2012:1:2:24	5	70.000000	1999.589333	0.029333	0.000000
15	1-1-2012:1:7:12	5	70.000000	1999.560000	0.029333	0.000000
16	1-1-2012:1:12:0	5	70.000000	1999.530667	0.029333	0.000000
17	1-1-2012:1:16:48	5	70.000000	1999.501333	0.029333	0.000000
18	1-1-2012:1:21:36	5	70.000000	1999.472000	0.029333	0.000000
19	1-1-2012:1:26:24	5	70.000000	1999.442667	0.029333	0.000000
20	1-1-2012:1:31:12	5	70.000000	1999.413333	0.029333	0.000000
21	1-1-2012:1:36:0	5	70.000000	1999.384000	0.029333	0.000000
22	1-1-2012:1:40:48	5	70.000000	1999.354667	0.029333	0.000000
23	1-1-2012:1:45:36	5	70.000000	1999.325333	0.029333	0.000000
24	1-1-2012:1:50:24	5	70.000000	1999.296000	0.029333	0.000000
25	1-1-2012:1:55:12	5	70.000000	1999.266667	0.029333	0.000000
26	1-1-2012:2:0:0	5	70.000000	1999.237333	0.029333	0.000000
27	1-1-2012:2:4:48	5	70.000000	1999.208000	0.029333	0.000000
28	1-1-2012:2:9:36	5	70.000000	1999.178667	0.029333	0.000000
29	1-1-2012:2:14:24	5	70.000000	1999.149333	0.029333	0.000000
30	1-1-2012:2:19:12	5	70.000000	1999.120000	0.029333	0.000000
31	1-1-2012:2:24:0	5	70.000000	1999.090667	0.029333	0.000000
32	1-1-2012:2:28:48	5	70.000000	1999.061333	0.029333	0.000000
33	1-1-2012:2:33:36	5	70.000000	1999.032000	0.029333	0.000000
34	1-1-2012:2:38:24	5	70.000000	1999.002667	0.029333	0.000000
35	1-1-2012:2:43:12	5	70.000000	1998.973333	0.029333	0.000000
36	1-1-2012:2:48:0	5	70.000000	1998.944000	0.029333	0.000000
37	1-1-2012:2:52:48	5	70.000000	1998.914667	0.029333	0.000000
38	1-1-2012:2:57:36	5	70.000000	1998.885333	0.029333	0.000000
39	1-1-2012:3:2:24	5	70.000000	1998.856000	0.029333	0.000000
40	1-1-2012:3:7:12	5	70.000000	1998.826667	0.029333	0.000000
41	1-1-2012:3:12:0	5	70.000000	1998.797333	0.029333	0.000000
42	1-1-2012:3:16:48	5	70.000000	1998.768000	0.029333	0.000000
43	1-1-2012:3:21:36	5	70.000000	1998.738667	0.029333	0.000000
44	1-1-2012:3:26:24	5	70.000000	1998.709333	0.029333	0.000000
45	1-1-2012:3:31:12	5	70.000000	1998.680000	0.029333	0.000000
46	1-1-2012:3:36:0	5	70.000000	1998.650667	0.029333	0.000000
47	1-1-2012:3:40:48	5	70.000000	1998.621333	0.029333	0.000000
48	1-1-2012:3:45:36	5	70.000000	1998.592000	0.029333	0.000000
49	1-1-2012:3:50:24	5	70.000000	1998.562667	0.029333	0.000000
50	1-1-2012:3:55:12	5	70.000000	1998.533333	0.029333	0.000000
51	1-1-2012:4:0:0	5	70.000000	1998.504000	0.029333	0.000000
52	1-1-2012:4:4:48	5	70.000000	1998.474667	0.029333	0.000000
53	1-1-2012:4:9:36	5	70.000000	1998.445333	0.029333	0.000000
54	1-1-2012:4:14:24	5	70.000000	1998.416000	0.029333	0.000000
55	1-1-2012:4:19:12	5	70.000000	1998.386667	0.029333	0.000000
56	1-1-2012:4:24:0	5	70.000000	1998.357333	0.029333	0.000000
57	1-1-2012:4:28:48	5	70.000000	1998.328000	0.029333	0.000000
58	1-1-2012:4:33:36	5	70.000000	1998.298667	0.029333	0.000000
59	1-1-2012:4:38:24	5	70.000000	1998.269333	0.029333	0.000000
60	1-1-2012:4:43:12	5	70.000000	1998.240000	0.029333	0.000000
61	1-1-2012:4:48:0	5	70.000000	1998.210667	0.029333	0.000000
62	1-1-2012:4:52:48	5	70.000000	1998.181333	0.029333	0.000000
63	1-1-2012:4:57:36	5	70.000000	1998.152000	0.029333	0.000000
64	1-1-2012:5:2:24	5	70.000000	1998.122667	0.029333	0.000000
65	1-1-2012:5:7:12	5	70.000000	1998.093333	0.029333	0.000000
66	1-1-2012:5:12:0	5	70.000000	1998.064000	0.029333	0.000000
67	1-1-2012:5:16:48	5	70.000000	1998.034667	0.029333	0.000000
68	1-1-2012:5:21:36	5	70.000000	1998.005333	0.029333	0.000000
69	1-1-2012:5:26:24	5	70.000000	1997.976000	0.029333	0.000000
70	1-1-2012:5:31:12	5	70.000000	1997.946667	0.029333	0.000000
71	1-1-2012:5:36:0	5	70.000000	1997.917334	0.029333	0.000000
72	1-1-2012:5:40:48	5	70.000000	1997.888000	0.029333	0.000000
73	1-1-2012:5:45:36	5	70.000000	1997.858667	0.029333	0.000000
74	1-1-2012:5:50:24	5	70.000000	1997.829334	0.029333	0.000000
75	1-1-2012:5:55:12	5	70.000000	1997.800000	0.029333	0.000000
76	1-1-2012:6:0:0	5	70.000000	1997.770667	0.029333	0.000000
77	1-1-2012:6:4:48	5	70.000000	1997.741334	0.029333	0.000000
78	1-1-2012:6:9:36	5	70.000000	1997.712000	0.029333	0.000000
79	1-1-2012:6:14:24	5	70.000000	1997.682667	0.029333	0.000000
80	1-1-2012:6:19:12	5	70.000000	1997.653334	0.029333	0.000000
81	1-1-2012:6:24:0	5	70.000000	1997.624000	0.029333	0.000000
82	1-1-2012:6:28:48	5	70.000000	1997.594667	0.029333	0.000000
83	1-1-2012:6:33:36	5	70.000000	1997.565334	0.029333	0.000000
84	1-1-2012:6:38:24	5	70.000000	1997.536000	0.029333	0.000000
85	1-1-2012:6:43:12	5	70.000000	1997.506667	0.029333	0.000000
86	1-1-2012:6:48:0	5	70.000000	1997.477334	0.029333	0.000000
87	1-1-2012:6:52:48	5	70.000000	1997.448000	0.029333	0.000000
88	1-1-2012:6:57:36	5	70.000000	1997.418667	0.029333	0.000000
89	1-1-2012:7:2:24	5	70.000000	1997.389334	0.029333	0.000000
90	1-1-2012:7:7:12	5	70.000000	1997.360000	0.029333	0.000000
91	1-1-2012:7:12:0	5	70.000000	1997.330667	0.029333	0.000000
92	1-1-2012:7:16:48	5	70.000000	1997.301334	0.029333	0.000000
93	1-1-2012:7:21:36	5	70.000000	1997.272000	0.029333	0.000000
94	1-1-2012:7:26:24	5	70.000000	1997.242667	0.029333	0.000000
95	1-1-2012:7:31:12	5	70.000000	1997.213334	0.029333	0.000000
96	1-1-2012:7:36:0	5	70.000000	1997.184000	0.029333	0.000000
97	1-1-2012:7:40:48	5	70.000000	1997.154667	0.029333	0.000000
98	1-1-2012:7:45:36	5	70.000000	1997.125334	0.029333	0.000000
99	1-1-2012:7:50:24	5	70.000000	1997.096000	0.029333	0.000000
100	1-1-2012:7:55:12	5	70.000000	1997.066667	0.029333	0.000000
101	1-1-2012:8:0:0	5	70.000000	1997.113117	0.029333	0.437509
102	1-1-2012:8:4:48	5	70.000000	1997.159568	0.029333	0.437509
103	1-1-2012:8:9:36	5	70.000000	1997.206018	0.029333	0.437509
104	1-1-2012:8:14:24	5	70.000000	1997.252469	0.029333	0.437509
105	1-1-2012:8:19:12	5	70.000000	1997.298919	0.029333	0.437509
106	1-1-2012:8:24:0	5	70.000000	1997.345369	0.029333	0.437509
107	1-1-2012:8:28:48	5	70.000000	1997.391820	0.029333	0.437509
108	1-1-2012:8:33:36	5	70.000000	1997.438270	0.029333	0.437509
109	1-1-2012:8:38:24	5	70.000000	1997.484721	0.029333	0.437509
110	1-1-2012:8:43:12	5	70.000000	1997.531171	0.029333	0.437509
111	1-1-2012:8:48:0	5	70.000000	1997.577622	0.029333	0.437509
112	1-1-2012:8:52:48	5	70.000000	1997.624072	0.029333	0.437509
113	1-1-2012:8:57:36	5	70.000000	1997.670522	0.029333	0.437509
114	1-1-2012:9:2:24	5	70.000000	1997.738755	0.029333	0.628920
115	1-1-2012:9:7:12	5	70.000000	1997.806988	0.029333	0.628920
116	1-1-2012:9:12:0	5	70.000000	1997.875221	0.029333	0.628920
117	1-1-2012:9:16:48	5	70.000000	1997.943454	0.029333	0.628920
118	1-1-2012:9:21:36	5	70.000000	1998.011687	0.029333	0.628920
119	1-1-2012:9:26:24	5	70.000000	1998.079920	0.029333	0.628920
120	1-1-2012:9:31:12	5	70.000000	1998.148153	0.029333	0.628920
121	1-1-2012:9:36:0	5	70.000000	1998.216386	0.029333	0.628920
122	1-1-2012:9:40:48	5	70.000000	1998.284619	0.029333	0.628920
123	1-1-2012:9:45:36	5	70.000000	1998.352851	0.029333	0.628920
124	1-1-2012:9:50:24	5	70.000000	1998.421084	0.029333	0.628920
125	1-1-2012:9:55:12	5	70.000000	1998.489317	0.029333	0.628920
126	1-1-2012:10:0:0	5	70.000000	1998.573109	0.029333	0.765641
127	1-1-2012:10:4:48	5	70.000000	1998.656901	0.029333	0.765641
128	1-1-2012:10:9:36	5	70.000000	1998.740693	0.029333	0.765641
129	1-1-2012:10:14:24	5	70.000000	1998.824485	0.029333	0.765641
130	1-1-2012:10:19:12	5	70.000000	1998.908276	0.029333	0.765641
131	1-1-2012:10:24:0	5	70.000000	1998.992068	0.029333	0.765641
132	1-1-2012:10:28:48	5	70.000000	1999.075860	0.029333	0.765641
133	1-1-2012:10:33:36	5	70.000000	1999.159652	0.029333	0.765641
134	1-1-2012:10:38:24	5	70.000000	1999.243444	0.029333	0.765641
135	1-1-2012:10:43:12	5	70.000000	1999.327236	0.029333	0.765641
136	1-1-2012:10:48:0	5	70.000000	1999.411028	0.029333	0.765641
137	1-1-2012:10:52:48	5	70.000000	1999.494819	0.029333	0.765641
138	1-1-2012:10:57:36	5	70.000000	1999.578611	0.029333	0.765641
139	1-1-2012:11:2:24	5	70.000000	1999.671738	0.029333	0.847674
140	1-1-2012:11:7:12	5	70.000000	1999.764866	0.029333	0.847674
141	1-1-2012:11:12:0	5	70.000000	1999.857993	0.029333	0.847674
142	1-1-2012:11:16:48	5	70.000000	1999.951120	0.029333	0.847674
143	1-1-2012:11:21:36	5	70.000000	2000.044247	0.029333	0.847674
144	1-1-2012:11:26:24	5	70.000000	2000.137374	0.029333	0.847674
145	1-1-2012:11:31:12	5	70.000000	2000.230502	0.029333	0.847674
146	1-1-2012:11:36:0	5	70.000000	2000.323629	0.029333	0.847674
