1	1-12-2012:0:0:0	5	70.000000	1999.970667	0.029333	0.000000
2	1-12-2012:0:4:48	5	70.000000	1999.941333	0.029333	0.000000
3	1-12-2012:0:9:36	5	70.000000	1999.912000	0.029333	0.000000
4	1-12-2012:0:14:24	5	70.000000	1999.882667	0.029333	0.000000
5	1-12-2012:0:19:12	5	70.000000	1999.853333	0.029333	0.000000
6	1-12-2012:0:24:0	5	70.000000	1999.824000	0.029333	0.000000
7	1-12-2012:0:28:48	5	70.000000	1999.794667	0.029333	0.000000
8	1-12-2012:0:33:36	5	70.000000	1999.765333	0.029333	0.000000
9	1-12-2012:0:38:24	5	70.000000	1999.736000	0.029333	0.000000
10	1-12-2012:0:43:12	5	70.000000	1999.706667	0.029333	0.000000
11	1-12-2012:0:48:0	5	70.000000	1999.677333	0.029333	0.000000
12	1-12-2012:0:52:48	5	70.000000	1999.648000	0.029333	0.000000
13	1-12-2012:0:57:36	5	70.000000	1999.618667	0.029333	0.000000
14	1-12-2012:1:2:24	5	70.000000	1999.589333	0.029333	0.000000
15	1-12-2012:1:7:12	5	70.000000	1999.560000	0.029333	0.000000
16	1-12-2012:1:12:0	5	70.000000	1999.530667	0.029333	0.000000
17	1-12-2012:1:16:48	5	70.000000	1999.501333	0.029333	0.000000
18	1-12-2012:1:21:36	5	70.000000	1999.472000	0.029333	0.000000
19	1-12-2012:1:26:24	5	70.000000	1999.442667	0.029333	0.000000
20	1-12-2012:1:31:12	5	70.000000	1999.413333	0.029333	0.000000
21	1-12-2012:1:36:0	5	70.000000	1999.384000	0.029333	0.000000
22	1-12-2012:1:40:48	5	70.000000	1999.354667	0.029333	0.000000
23	1-12-2012:1:45:36	5	70.000000	1999.325333	0.029333	0.000000
24	1-12-2012:1:50:24	5	70.000000	1999.296000	0.029333	0.000000
25	1-12-2012:1:55:12	5	70.000000	1999.266667	0.029333	0.000000
26	1-12-2012:2:0:0	5	70.000000	1999.237333	0.029333	0.000000
27	1-12-2012:2:4:48	5	70.000000	1999.208000	0.029333	0.000000
28	1-12-2012:2:9:36	5	70.000000	1999.178667	0.029333	0.000000
29	1-12-2012:2:14:24	5	70.000000	1999.149333	0.029333	0.000000
30	1-12-2012:2:19:12	5	70.000000	1999.120000	0.029333	0.000000
31	1-12-2012:2:24:0	5	70.000000	1999.090667	0.029333	0.000000
32	1-12-2012:2:28:48	5	70.000000	1999.061333	0.029333	0.000000
33	1-12-2012:2:33:36	5	70.000000	1999.032000	0.029333	0.000000
34	1-12-2012:2:38:24	5	70.000000	1999.002667	0.029333	0.000000
35	1-12-2012:2:43:12	5	70.000000	1998.973333	0.029333	0.000000
36	1-12-2012:2:48:0	5	70.000000	1998.944000	0.029333	0.000000
37	1-12-2012:2:52:48	5	70.000000	1998.914667	0.029333	0.000000
38	1-12-2012:2:57:36	5	70.000000	1998.885333	0.029333	0.000000
39	1-12-2012:3:2:24	5	70.000000	1998.856000	0.029333	0.000000
40	1-12-2012:3:7:12	5	70.000000	1998.826667	0.029333	0.000000
41	1-12-2012:3:12:0	5	70.000000	1998.797333	0.029333	0.000000
42	1-12-2012:3:16:48	5	70.000000	1998.768000	0.029333	0.000000
43	1-12-2012:3:21:36	5	70.000000	1998.738667	0.029333	0.000000
44	1-12-2012:3:26:24	5	70.000000	1998.709333	0.029333	0.000000
45	1-12-2012:3:31:12	5	70.000000	1998.680000	0.029333	0.000000
46	1-12-2012:3:36:0	5	70.000000	1998.650667	0.029333	0.000000
47	1-12-2012:3:40:48	5	70.000000	1998.621333	0.029333	0.000000
48	1-12-2012:3:45:36	5	70.000000	1998.592000	0.029333	0.000000
49	1-12-2012:3:50:24	5	70.000000	1998.562667	0.029333	0.000000
50	1-12-2012:3:55:12	5	70.000000	1998.533333	0.029333	0.000000
51	1-12-2012:4:0:0	5	70.000000	1998.504000	0.029333	0.000000
52	1-12-2012:4:4:48	5	70.000000	1998.474667	0.029333	0.000000
53	1-12-2012:4:9:36	5	70.000000	1998.445333	0.029333	0.000000
54	1-12-2012:4:14:24	5	70.000000	1998.416000	0.029333	0.000000
55	1-12-2012:4:19:12	5	70.000000	1998.386667	0.029333	0.000000
56	1-12-2012:4:24:0	5	70.000000	1998.357333	0.029333	0.000000
57	1-12-2012:4:28:48	5	70.000000	1998.328000	0.029333	0.000000
58	1-12-2012:4:33:36	5	70.000000	1998.298667	0.029333	0.000000
59	1-12-2012:4:38:24	5	70.000000	1998.269333	0.029333	0.000000
60	1-12-2012:4:43:12	5	70.000000	1998.240000	0.029333	0.000000
61	1-12-2012:4:48:0	5	70.000000	1998.210667	0.029333	0.000000
62	1-12-2012:4:52:48	5	70.000000	1998.181333	0.029333	0.000000
63	1-12-2012:4:57:36	5	70.000000	1998.152000	0.029333	0.000000
64	1-12-2012:5:2:24	5	70.000000	1998.122667	0.029333	0.000000
65	1-12-2012:5:7:12	5	70.000000	1998.093333	0.029333	0.000000
66	1-12-2012:5:12:0	5	70.000000	1998.064000	0.029333	0.000000
67	1-12-2012:5:16:48	5	70.000000	1998.034667	0.029333	0.000000
68	1-12-2012:5:21:36	5	70.000000	1998.005333	0.029333	0.000000
69	1-12-2012:5:26:24	5	70.000000	1997.976000	0.029333	0.000000
70	1-12-2012:5:31:12	5	70.000000	1997.946667	0.029333	0.000000
71	1-12-2012:5:36:0	5	70.000000	1997.917334	0.029333	0.000000
72	1-12-2012:5:40:48	5	70.000000	1997.888000	0.029333	0.000000
73	1-12-2012:5:45:36	5	70.000000	1997.858667	0.029333	0.000000
74	1-12-2012:5:50:24	5	70.000000	1997.829334	0.029333	0.000000
75	1-12-2012:5:55:12	5	70.000000	1997.800000	0.029333	0.000000
76	1-12-2012:6:0:0	5	70.000000	1997.770667	0.029333	0.000000
77	1-12-2012:6:4:48	5	70.000000	1997.741334	0.029333	0.000000
78	1-12-2012:6:9:36	5	70.000000	1997.712000	0.029333	0.000000
79	1-12-2012:6:14:24	5	70.000000	1997.682667	0.029333	0.000000
80	1-12-2012:6:19:12	5	70.000000	1997.653334	0.029333	0.000000
81	1-12-2012:6:24:0	5	70.000000	1997.624000	0.029333	0.000000
