1	2	85.000000	2	85.000000	1999.824000
2	2	85.000000	2	85.000000	1999.648000
3	2	85.000000	2	85.000000	1999.472000
4	2	85.000000	2	85.000000	1999.296000
5	2	85.000000	2	85.000000	1999.120000
6	2	85.000000	2	85.000000	1998.944000
7	2	85.000000	2	85.000000	1998.768000
8	2	85.000000	2	85.000000	1998.592000
9	2	85.000000	2	85.000000	1998.416000
10	2	85.000000	2	85.000000	1998.240000
11	2	85.000000	2	85.000000	1998.064000
12	2	85.000000	2	85.000000	1997.888000
13	2	85.000000	2	85.000000	1997.712000
14	2	85.000000	2	85.000000	1997.536000
15	2	85.000000	2	85.000000	1997.360000
16	2	85.000000	2	85.000000	1997.184000
17	2	85.000000	2	85.000000	1997.008000
18	2	85.000000	2	85.000000	1996.832000
19	2	85.000000	2	85.000000	1996.656000
20	2	85.000000	2	85.000000	1996.480000
21	2	85.000000	2	85.000000	1996.304000
22	2	85.000000	2	85.000000	1996.128000
23	2	85.000000	2	85.000000	1995.952000
24	2	85.000000	2	85.000000	1995.776000
25	2	85.000000	2	85.000000	1995.600000
26	2	85.000000	2	85.000000	1995.424000
27	2	85.000000	2	85.000000	1995.248000
28	2	85.000000	2	85.000000	1995.072000
29	2	85.000000	2	85.000000	1994.896000
30	2	85.000000	2	85.000000	1994.720000
31	2	85.000000	2	85.000000	1994.544000
32	2	85.000000	2	85.000000	1994.368000
33	2	85.000000	2	85.000000	1994.192000
34	2	85.000000	2	85.000000	1994.016000
35	2	85.000000	2	85.000000	1993.840000
36	2	85.000000	2	85.000000	1993.664000
37	2	85.000000	2	85.000000	1993.488000
38	2	85.000000	2	85.000000	1993.312000
39	2	85.000000	2	85.000000	1993.136000
40	2	85.000000	2	85.000000	1992.960000
41	2	85.000000	2	85.000000	1992.784000
42	2	85.000000	2	85.000000	1992.608000
43	2	85.000000	2	85.000000	1992.432000
44	2	85.000000	2	85.000000	1992.256000
45	2	85.000000	2	85.000000	1992.080000
46	2	85.000000	2	85.000000	1991.904000
47	2	85.000000	2	85.000000	1991.728000
48	2	85.000000	2	85.000000	1991.552000
49	2	85.000000	2	85.000000	1991.376000
50	2	85.000000	2	85.000000	1991.200000
51	2	85.000000	2	85.000000	1991.024000
52	2	85.000000	2	85.000000	1990.848000
53	2	85.000000	2	85.000000	1990.672000
54	2	85.000000	2	85.000000	1990.496000
55	2	85.000000	2	85.000000	1990.320000
56	2	85.000000	2	85.000000	1990.144000
57	2	85.000000	2	85.000000	1989.968000
58	2	85.000000	2	85.000000	1989.792000
59	2	85.000000	2	85.000000	1989.616000
60	2	85.000000	2	85.000000	1989.440000
61	2	85.000000	2	85.000000	1989.264000
62	2	85.000000	2	85.000000	1989.088000
63	2	85.000000	2	85.000000	1988.912000
64	2	85.000000	2	85.000000	1988.736000
65	2	85.000000	2	85.000000	1988.560000
66	2	85.000000	2	85.000000	1988.384000
67	2	85.000000	2	85.000000	1988.208000
68	2	85.000000	2	85.000000	1988.032000
69	2	85.000000	2	85.000000	1987.856000
70	2	85.000000	2	85.000000	1987.680000
71	2	85.000000	2	85.000000	1987.504000
72	1	90.000000	1	90.000000	1987.222400
73	1	90.000000	1	90.000000	1986.940800
74	1	90.000000	1	90.000000	1986.659200
75	1	90.000000	1	90.000000	1986.377600
76	1	90.000000	1	90.000000	1986.096000
77	1	90.000000	1	90.000000	1985.814400
78	1	90.000000	1	90.000000	1985.532800
79	1	90.000000	1	90.000000	1985.251200
