1	3	80.000000	3	80.000000	1999.846000
2	3	80.000000	3	80.000000	1999.692000
3	3	80.000000	3	80.000000	1999.538000
4	3	80.000000	3	80.000000	1999.384000
5	3	80.000000	3	80.000000	1999.230000
6	3	80.000000	3	80.000000	1999.076000
7	3	80.000000	3	80.000000	1998.922000
8	3	80.000000	3	80.000000	1998.768000
9	3	80.000000	3	80.000000	1998.614000
10	3	80.000000	3	80.000000	1998.460000
11	3	80.000000	3	80.000000	1998.306000
12	3	80.000000	3	80.000000	1998.152000
13	3	80.000000	3	80.000000	1997.998000
14	3	80.000000	3	80.000000	1997.844000
15	3	80.000000	3	80.000000	1997.690000
16	3	80.000000	3	80.000000	1997.536000
17	3	80.000000	3	80.000000	1997.382000
18	3	80.000000	3	80.000000	1997.228000
19	3	80.000000	3	80.000000	1997.074000
20	3	80.000000	3	80.000000	1996.920000
21	3	80.000000	3	80.000000	1996.766000
22	3	80.000000	3	80.000000	1996.612000
23	3	80.000000	3	80.000000	1996.458000
24	3	80.000000	3	80.000000	1996.304000
25	3	80.000000	3	80.000000	1996.150000
26	3	80.000000	3	80.000000	1995.996000
27	3	80.000000	3	80.000000	1995.842000
28	3	80.000000	3	80.000000	1995.688000
29	3	80.000000	3	80.000000	1995.534000
30	3	80.000000	3	80.000000	1995.380000
31	3	80.000000	3	80.000000	1995.226000
32	3	80.000000	3	80.000000	1995.072000
33	3	80.000000	3	80.000000	1994.918000
34	3	80.000000	3	80.000000	1994.764000
35	3	80.000000	3	80.000000	1994.610000
36	3	80.000000	3	80.000000	1994.456000
37	3	80.000000	3	80.000000	1994.302000
38	3	80.000000	3	80.000000	1994.148000
39	3	80.000000	3	80.000000	1993.994000
40	3	80.000000	3	80.000000	1993.840000
41	3	80.000000	3	80.000000	1993.686000
42	3	80.000000	3	80.000000	1993.532000
43	3	80.000000	3	80.000000	1993.378000
44	3	80.000000	3	80.000000	1993.224000
45	3	80.000000	3	80.000000	1993.070000
46	3	80.000000	3	80.000000	1992.916000
47	3	80.000000	3	80.000000	1992.762000
48	3	80.000000	3	80.000000	1992.608000
49	3	80.000000	3	80.000000	1992.454000
50	3	80.000000	3	80.000000	1992.300000
51	3	80.000000	3	80.000000	1992.146000
52	3	80.000000	3	80.000000	1991.992000
53	3	80.000000	3	80.000000	1991.838000
54	3	80.000000	3	80.000000	1991.684000
55	3	80.000000	3	80.000000	1991.530000
56	3	80.000000	3	80.000000	1991.376000
57	3	80.000000	3	80.000000	1991.222000
58	3	80.000000	3	80.000000	1991.068000
59	3	80.000000	3	80.000000	1990.914000
60	3	80.000000	3	80.000000	1990.760000
61	3	80.000000	3	80.000000	1990.606000
62	3	80.000000	3	80.000000	1990.452000
63	3	80.000000	3	80.000000	1990.298000
64	3	80.000000	3	80.000000	1990.144000
65	3	80.000000	3	80.000000	1989.990000
66	3	80.000000	3	80.000000	1989.836000
67	3	80.000000	3	80.000000	1989.682000
68	3	80.000000	3	80.000000	1989.528000
69	3	80.000000	3	80.000000	1989.374000
70	3	80.000000	3	80.000000	1989.220000
71	3	80.000000	3	80.000000	1989.066000
72	2	85.000000	2	85.000000	1988.890000
73	2	85.000000	2	85.000000	1988.714000
74	2	85.000000	2	85.000000	1988.538000
75	2	85.000000	2	85.000000	1988.362000
76	2	85.000000	2	85.000000	1988.186000
77	2	85.000000	2	85.000000	1988.010000
78	2	85.000000	2	85.000000	1987.834000
79	2	85.000000	2	85.000000	1987.658000
80	2	85.000000	2	85.000000	1987.482000
81	2	85.000000	3	80.000000	1987.328000
82	2	85.000000	3	80.000000	1987.174000
83	2	85.000000	3	80.000000	1987.020000
84	2	85.000000	3	80.000000	1986.866000
85	2	85.000000	3	80.000000	1986.712000
86	2	85.000000	3	80.000000	1986.558000
87	2	85.000000	3	80.000000	1986.404000
88	2	85.000000	3	80.000000	1986.250000
89	2	85.000000	3	80.000000	1986.345803
90	2	85.000000	3	80.000000	1986.441606
91	2	85.000000	3	80.000000	1986.537409
92	2	85.000000	3	80.000000	1986.633212
93	2	85.000000	3	80.000000	1986.729015
94	2	85.000000	3	80.000000	1986.824818
95	2	85.000000	3	80.000000	1986.920622
96	2	85.000000	3	80.000000	1987.016425
97	2	85.000000	3	80.000000	1987.112228
98	2	85.000000	3	80.000000	1987.208031
99	2	85.000000	3	80.000000	1987.303834
100	2	85.000000	3	80.000000	1987.399637
101	2	85.000000	3	80.000000	1987.539786
102	2	85.000000	3	80.000000	1987.679935
103	2	85.000000	3	80.000000	1987.820084
104	2	85.000000	3	80.000000	1987.960233
105	2	85.000000	3	80.000000	1988.100382
106	2	85.000000	3	80.000000	1988.240531
107	2	85.000000	3	80.000000	1988.380680
108	2	85.000000	3	80.000000	1988.520829
109	2	85.000000	3	80.000000	1988.660978
110	2	85.000000	3	80.000000	1988.801127
111	2	85.000000	3	80.000000	1988.941276
112	2	85.000000	3	80.000000	1989.081425
113	2	85.000000	3	80.000000	1989.221574
114	2	85.000000	3	80.000000	1989.396214
115	2	85.000000	3	80.000000	1989.570854
116	2	85.000000	3	80.000000	1989.745495
117	2	85.000000	3	80.000000	1989.920135
118	2	85.000000	3	80.000000	1990.094775
119	2	85.000000	2	85.000000	1990.266912
120	2	85.000000	2	85.000000	1990.439048
121	2	85.000000	2	85.000000	1990.611185
122	2	85.000000	2	85.000000	1990.783321
123	2	85.000000	2	85.000000	1990.955458
124	2	85.000000	2	85.000000	1991.127595
125	2	85.000000	2	85.000000	1991.299731
126	2	85.000000	2	85.000000	1991.496504
127	2	85.000000	2	85.000000	1991.693278
128	2	85.000000	2	85.000000	1991.890051
129	2	85.000000	2	85.000000	1992.086824
130	2	85.000000	2	85.000000	1992.283597
131	2	85.000000	2	85.000000	1992.480370
132	2	85.000000	2	85.000000	1992.677144
133	2	85.000000	2	85.000000	1992.873917
134	2	85.000000	2	85.000000	1993.070690
135	2	85.000000	2	85.000000	1993.267463
136	2	85.000000	2	85.000000	1993.464237
137	2	85.000000	2	85.000000	1993.661010
138	2	85.000000	2	85.000000	1993.857783
139	2	85.000000	2	85.000000	1994.069338
140	2	85.000000	2	85.000000	1994.280893
141	2	85.000000	2	85.000000	1994.492448
142	2	85.000000	2	85.000000	1994.704004
143	2	85.000000	2	85.000000	1994.915559
144	2	85.000000	2	85.000000	1995.127114
145	2	85.000000	2	85.000000	1995.338669
146	2	85.000000	2	85.000000	1995.550224
147	2	85.000000	2	85.000000	1995.761780
148	2	85.000000	2	85.000000	1995.973335
149	2	85.000000	2	85.000000	1996.184890
150	2	85.000000	2	85.000000	1996.396445
151	2	85.000000	2	85.000000	1996.612928
152	2	85.000000	2	85.000000	1996.829410
153	2	85.000000	2	85.000000	1997.045893
154	2	85.000000	2	85.000000	1997.262375
155	2	85.000000	2	85.000000	1997.478858
156	2	85.000000	2	85.000000	1997.695340
157	2	85.000000	2	85.000000	1997.911823
158	2	85.000000	2	85.000000	1998.128305
159	2	85.000000	2	85.000000	1998.344788
160	2	85.000000	2	85.000000	1998.561270
161	2	85.000000	2	85.000000	1998.777753
162	2	85.000000	2	85.000000	1998.994235
163	2	85.000000	2	85.000000	1999.210718
164	2	85.000000	2	85.000000	1999.422273
165	2	85.000000	2	85.000000	1999.633828
166	2	85.000000	2	85.000000	1999.845383
167	2	85.000000	2	85.000000	2000.056938
168	2	85.000000	2	85.000000	2000.268494
169	2	85.000000	2	85.000000	2000.480049
170	2	85.000000	2	85.000000	2000.691604
171	2	85.000000	2	85.000000	2000.903159
172	2	85.000000	2	85.000000	2001.114714
173	2	85.000000	2	85.000000	2001.326270
174	2	85.000000	2	85.000000	2001.537825
175	2	85.000000	2	85.000000	2001.749380
176	2	85.000000	2	85.000000	2001.946153
177	2	85.000000	2	85.000000	2002.142926
178	2	85.000000	2	85.000000	2002.339700
179	2	85.000000	2	85.000000	2002.536473
180	2	85.000000	2	85.000000	2002.733246
181	2	85.000000	2	85.000000	2002.930019
182	2	85.000000	2	85.000000	2003.126792
183	2	85.000000	2	85.000000	2003.323566
184	2	85.000000	2	85.000000	2003.520339
185	2	85.000000	2	85.000000	2003.717112
186	2	85.000000	2	85.000000	2003.913885
187	2	85.000000	2	85.000000	2004.110658
188	2	85.000000	2	85.000000	2004.307432
189	2	85.000000	2	85.000000	2004.479568
190	2	85.000000	2	85.000000	2004.651705
191	2	85.000000	2	85.000000	2004.823841
192	2	85.000000	2	85.000000	2004.995978
193	2	85.000000	2	85.000000	2005.168115
194	2	85.000000	2	85.000000	2005.340251
195	2	85.000000	2	85.000000	2005.512388
196	2	85.000000	2	85.000000	2005.684524
197	2	85.000000	2	85.000000	2005.856661
198	2	85.000000	2	85.000000	2006.028798
199	2	85.000000	2	85.000000	2006.200934
200	2	85.000000	2	85.000000	2006.373071
201	2	85.000000	2	85.000000	2006.510716
202	2	85.000000	2	85.000000	2006.648362
203	2	85.000000	2	85.000000	2006.786007
204	2	85.000000	2	85.000000	2006.923652
205	2	85.000000	2	85.000000	2007.061298
206	2	85.000000	2	85.000000	2007.198943
207	2	85.000000	2	85.000000	2007.336589
208	2	85.000000	2	85.000000	2007.474234
209	2	85.000000	2	85.000000	2007.611879
